"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000005073.5",2898.1102444644,-4.27256478297091,0.237476315963727,-17.9915406116689,2.26959420681061e-72,7.66563110898278e-72
"ENSG00000005075.15",122192.747585527,-0.307486119281557,0.0461014305268623,-6.66977392604751,2.56197769703142e-11,3.80443698864785e-11
"ENSG00000005100.12",92314.8568692815,0.780689511227292,0.0311202343207013,25.0862349936734,7.02897892779709e-139,4.86312919243262e-138
"ENSG00000005102.12",17775.2335077497,-1.58300399935559,0.112773038225321,-14.037078580722,9.24456402749002e-45,2.2569604118396e-44
"ENSG00000005108.15",22856.6423602882,-1.51242724385327,0.0893303265902181,-16.9307255618931,2.67067661519303e-64,8.25350524277971e-64
"ENSG00000005156.11",178655.534600339,0.534768068953538,0.0293307362761525,18.2323438429445,2.85805525296995e-74,9.81904034074471e-74
"ENSG00000005175.9",74532.1275720127,-0.405743172711055,0.0288369625559596,-14.0702465429114,5.78673123360933e-45,1.41536013475252e-44
"ENSG00000005187.11",192225.318093775,1.69297283731772,0.0850962516583725,19.8947991753425,4.51412162135898e-88,1.82159156042528e-87
"ENSG00000005189.19",13877.1035359081,0.405819911772536,0.0604128337690164,6.71744539122523,1.84938038006498e-11,2.75239007810936e-11
"ENSG00000005194.14",117568.669442079,-0.200471496260595,0.0248063894971774,-8.08144596308165,6.40032874796852e-16,1.0489719124232e-15
"ENSG00000005206.16",470745.328991965,1.09890662414287,0.0665182421733195,16.5203797971625,2.61744637020107e-61,7.85823426008564e-61
"ENSG00000005238.19",111040.357870519,-1.5695443139519,0.061958385964573,-25.3322337165036,1.4106411235631e-141,1.01459601674979e-140
"ENSG00000005243.9",54178.3019225737,-0.826172802857726,0.0704157564525658,-11.7327831792059,8.65647169708821e-32,1.79923234494053e-31
"ENSG00000005249.12",58119.7463929222,0.331279860462488,0.0886560576293065,3.73668612524656,0.000186461439910326,0.000228800030132369
"ENSG00000005302.17",93887.962491938,-0.0236965684639339,0.0341248496549044,-0.69440799603723,0.48742638062208,0.507608879194713
"ENSG00000005339.14",375755.614808494,0.352656622369666,0.0310437336491235,11.3599938189015,6.61493183579726e-30,1.34484557251415e-29
"ENSG00000005379.15",174937.919616485,2.1052229488437,0.0864643118381448,24.3478830061648,6.10450903341683e-131,3.88107021059362e-130
"ENSG00000005381.7",1698.16412629353,-0.00780279493174036,0.140641163694376,-0.0554801647453403,0.955755931848288,0.95815191061953
"ENSG00000005421.8",2666.39825732933,-0.791862345726496,0.172232519204344,-4.5976355068406,4.27312705924601e-06,5.53734125402618e-06
"ENSG00000005436.13",75181.792694319,0.796712453226604,0.0298659581809025,26.6762729794503,8.87397963407684e-157,7.47095674877332e-156
"ENSG00000005448.16",39528.3210116595,-1.12672340752374,0.0573600219276024,-19.6430086610819,6.63484574840542e-86,2.61149095943634e-85
"ENSG00000005469.11",50045.6907395924,-0.422208939616007,0.0410370993648498,-10.2884693643247,7.94289264520291e-25,1.49265167707549e-24
"ENSG00000005471.15",7329.40976062897,-3.277852636133,0.10147836677136,-32.3009991234713,6.77248738420306e-229,1.14759224785712e-227
"ENSG00000005483.20",314276.461825445,0.252248118059995,0.0388153535289131,6.498668571242,8.10339612625508e-11,1.18571098093282e-10
"ENSG00000005486.16",345547.928552889,-1.04298627880603,0.0550874568138107,-18.9332806255914,6.06640857592343e-80,2.23384603085799e-79
"ENSG00000005513.9",24227.9345577383,-0.371158406799806,0.121366845950277,-3.0581531875012,0.00222705698343311,0.00261403019569974
"ENSG00000005700.14",276018.517720952,0.638747755758319,0.0431926950511129,14.7883283273351,1.74227398197549e-49,4.5154592702009e-49
"ENSG00000005801.16",83433.856257343,0.639998060701899,0.0369463694269402,17.3223532008325,3.19040097856206e-67,1.02067308106158e-66
"ENSG00000005810.17",285802.23986638,0.399174446781388,0.0490849452222588,8.1323192879998,4.2115376187754e-16,6.92798804503612e-16
"ENSG00000005812.10",227176.105963007,-0.209817499525726,0.0288146608621107,-7.28162307825809,3.29827540438837e-13,5.11827836327089e-13
"ENSG00000005844.17",51089.4278653176,-2.31302236635879,0.119103313961923,-19.4203023359893,5.19830124947359e-84,2.01044552191923e-83
"ENSG00000005882.11",245074.491551814,1.41900680695775,0.0617739395947695,22.9709618047073,9.09754209457435e-117,5.02500978400592e-116
"ENSG00000005884.17",961028.222583302,-2.68965898205408,0.081439896112153,-33.0263066439829,3.40539680018908e-239,6.77521482783887e-238
"ENSG00000005889.15",124197.603195813,0.624621787899252,0.0435074581102961,14.3566600998792,9.67799979890762e-47,2.420407829633e-46
"ENSG00000005893.15",494404.34160399,-0.661893476496177,0.0394669639043399,-16.7708232662759,3.98942840870019e-63,1.22344510785215e-62
"ENSG00000005961.17",2463.55981453806,0.540536178130881,0.0977261241682099,5.53113287497711,3.18169188649155e-08,4.37236627287963e-08
"ENSG00000005981.12",3050.0190787467,0.241505085671361,0.140058332985178,1.72431786473511,0.0846504759707229,0.0923396763248556
"ENSG00000006007.11",262957.671023778,-0.279963474480948,0.0351621209049196,-7.96207587244198,1.69176680129524e-15,2.74903512327496e-15
"ENSG00000006015.17",150972.095414137,0.870417950697865,0.0732953420058889,11.8754879488513,1.58705302655588e-32,3.32458096029177e-32
"ENSG00000006016.10",43865.2109212834,0.891918798842524,0.0888000828217232,10.0441212496745,9.7512901062723e-24,1.80117363210083e-23
"ENSG00000006025.11",202431.972298387,0.352618086129219,0.0746288901103141,4.72495417804004,2.30167249797222e-06,3.00698736340768e-06
"ENSG00000006042.11",267502.60698664,0.0617505437323648,0.0588944227475438,1.0484956104768,0.294410323626157,0.311797373988613
"ENSG00000006047.12",5145.60090567942,0.741517489847567,0.137201712109729,5.40457898407658,6.49607939617896e-08,8.85708199976804e-08
"ENSG00000006059.3",60.3846209569791,1.61679057139944,0.474968803424348,3.40399318806411,0.000664084094787725,0.000799660432115662
