"ENSG00000197168.11","-0.269"
"ENSG00000226266.6","-0.27"
"ENSG00000139985.6","-0.271"
"ENSG00000166347.18","-0.272"
"ENSG00000103145.10","-0.274"
"ENSG00000185499.16","-0.277"
"ENSG00000205464.11","-0.281"
"ENSG00000261742.5","-0.281"
"ENSG00000114023.15","-0.285"
"ENSG00000168350.7","-0.297"
"ENSG00000153060.7","-0.307"
"ENSG00000095321.16","-0.31"
"ENSG00000171236.9","-0.31"
"ENSG00000172339.9","-0.313"
